"city","lat","lng","country"
"Upper Arlington","40.0272","-83.0704","United States"
"Bjelovar","45.8989","16.8422","Croatia"
"Tomatlán","19.9369","-105.2500","Mexico"
"Danihe","39.8707","119.3300","China"
"Wołomin","52.3500","21.2333","Poland"
"Conflans-Sainte-Honorine","48.9992","2.0983","France"
"Jarosław","50.0186","22.6797","Poland"
"Porta Westfalica","52.2167","8.9333","Germany"
"San Juan Cotzal","15.4353","-91.0356","Guatemala"
"Ez Zahra","36.7439","10.3083","Tunisia"
"Mpessoba","12.6725","-5.7156","Mali"
"Woodstock","34.1026","-84.5091","United States"
"Nargund","15.7200","75.3800","India"
"Dinas","7.6161","123.3378","Philippines"
"Cabanglasan","8.0772","125.2992","Philippines"
"Douglasville","33.7384","-84.7054","United States"
"Voerde","51.6000","6.6833","Germany"
"Kurtalan","37.9261","41.7003","Turkey"
"Spoleto","42.7333","12.7333","Italy"
"Aketao","39.1349","75.9337","China"
"Parappur","11.0335","76.0001","India"
"Yandian","31.3271","113.5800","China"
"Melito di Napoli","40.9167","14.2333","Italy"
"Coatepec Harinas","18.9000","-99.7167","Mexico"
"Cisterna di Latina","41.5889","12.8306","Italy"
"Kotma","23.2038","81.9790","India"
"Prey Veng","11.4840","105.3240","Cambodia"
"Farmers Branch","32.9272","-96.8804","United States"
"Tuntum","-5.2578","-44.6489","Brazil"
"San Miguel Acatán","15.7000","-91.6167","Guatemala"
"Beiya","36.4393","104.3940","China"
"Crailsheim","49.1347","10.0706","Germany"
"Socorro","31.6383","-106.2601","United States"
"Siayan","8.2517","123.1144","Philippines"
"Cuenca","13.8988","121.0505","Philippines"
"Rezh","57.3667","61.3667","Russia"
"Piendamó","2.6408","-76.5284","Colombia"
"Châtillon","48.8000","2.2900","France"
"Villefranche-sur-Saône","45.9833","4.7167","France"
"Modugno","41.0833","16.7833","Italy"
"Capalonga","14.3314","122.4928","Philippines"
"Chelmsford","42.6000","-71.3631","United States"
"Isla de Maipo","-33.7500","-70.9000","Chile"
"Palapye","-22.5500","27.1333","Botswana"
"Canaman","13.6481","123.1711","Philippines"
"Bollate","45.5500","9.1167","Italy"
"Vyazniki","56.2500","42.1667","Russia"
"Cuyotenango","14.5333","-91.5667","Guatemala"
"Göyçay","40.6553","47.7389","Azerbaijan"
"Yelizovo","53.1833","158.3833","Russia"
"Gasan","13.3200","121.8500","Philippines"
"Manouba","36.8078","10.1011","Tunisia"
"Taastrup","55.6475","12.3120","Denmark"
"Ouled Beni Messous","36.7833","2.9833","Algeria"
"La Vallée de Jacmel","18.2694","-72.6670","Haiti"
"Aparecida","-22.8469","-45.2297","Brazil"
"Madingou","-4.1642","13.5517","Congo (Brazzaville)"
"Dagami","11.0611","124.9031","Philippines"
"Kalāleh","37.3789","55.4889","Iran"
"Uchaly","54.3167","59.3833","Russia"
"San Luis","13.8300","120.9300","Philippines"
"Villeneuve-Saint-Georges","48.7325","2.4497","France"
"Ratchaburi","13.5356","99.8133","Thailand"
"Zacatepec","18.6833","-99.1833","Mexico"
"Boende","-0.2810","20.8760","Congo (Kinshasa)"
"Ban Mueang Na Tai","19.7308","98.9017","Thailand"
"Rapu-Rapu","13.1800","124.1300","Philippines"
"Nellāya","10.8729","76.2890","India"
"Petit-Trou de Nippes","18.5269","-73.5088","Haiti"
"Barira","7.4706","124.3561","Philippines"
"Pingshang","23.5315","115.8171","China"
"Pestel","18.5411","-73.7947","Haiti"
"Meppen","52.6936","7.2928","Germany"
"Sareh Mowndeh","13.4036","-16.6833","Gambia
"Bālarāmpuram","8.3833","77.0833","India"
"Amancio","20.8197","-77.5844","Cuba"
"Mieres","43.2508","-5.7767","Spain"
"Osório","-29.8869","-50.2700","Brazil"
"Mingjian","23.8510","120.6775","Taiwan"
"Kishmat Dhanbāri","24.6167","90.0250","Bangladesh"
"Dīnhāta","26.1300","89.4700","India"
"Dighwāra","25.7443","85.0100","India"
"Komatsushimachō","34.0003","134.5844","Japan"
"Garhākota","23.7791","79.1432","India"
"Guáimaro","21.0589","-77.3478","Cuba"
"Dicle","38.3750","40.0733","Turkey"
"Novovyatsk","58.5083","49.6994","Russia"
"Lunsar","8.6844","-12.5350","Sierra Leone"
"Girau do Ponciano","-9.8839","-36.8289","Brazil"
"Châtelet","50.4039","4.5253","Belgium"
"Al Jabāyish","30.9549","46.9751","Iraq"
"Frankston","-38.1333","145.1167","Australia"
"Pervomaisk","48.6297","38.5619","Ukraine"
"Gutalac","7.9800","122.4000","Philippines"
"Castricum","52.5500","4.6667","Netherlands"
"Kamenicë","42.5781","21.5803","Kosovo"
"Sunbury","-37.5811","144.7139","Australia"
"Berriozábal","16.8003","-93.2733","Mexico"
"El Plan","37.6405","-1.0085","Spain"
"East Kelowna","49.8625","-119.5833","Canada"
"La Porte","29.6689","-95.0484","United States"
"Kanada","33.7758","130.9806","Japan"
"Haguenau","48.8200","7.7900","France"
"Dunedin","-45.8742","170.5036","New Zealand"
"Mtsensk","53.2833","36.5667","Russia"
"Palaiseau","48.7145","2.2457","France"
"Piuí","-20.4650","-45.9578","Brazil"
"Mouila","-1.8667","11.0550","Gabon"
"Pioltello","45.5000","9.3333","Italy"
"Dunedin","28.0329","-82.7862","United States"
"Ōzu","32.8789","130.8683","Japan"
"Sibuco","7.2928","122.0669","Philippines"
"Hillerød","55.9333","12.3167","Denmark"
"North Ridgeville","41.3852","-82.0195","United States"
"Tamamura","36.3044","139.1149","Japan"
"Asilah","35.4667","-6.0333","Morocco"
"Matanog","7.4700","124.2500","Philippines"
"Claveria","9.5742","125.7328","Philippines"
"Masasi","-10.7296","38.7999","Tanzania"
"Vempalle","14.3667","78.4667","India"
"Wai","17.9500","73.8900","India"
"Virú","-8.4143","-78.7524","Peru"
"Bombardopolis","19.7000","-73.3333","Haiti"
"Mālpura","26.2800","75.3800","India"
"Bramhapuri","20.6068","79.8644","India"
"Bad Vilbel","50.1781","8.7361","Germany"
"Miranda de Ebro","42.6833","-2.9333","Spain"
"Douar Oulad Hssine","33.0680","-8.5107","Morocco"
"Pihānī","27.6199","80.2034","India"
"Beslan","43.1833","44.5500","Russia"
"Guayaramerín","-10.8000","-65.3833","Bolivia"
"Bel-Air","14.5639","121.0263","Philippines"
"Shirdi","19.7700","74.4800","India"
"Żary","51.6333","15.1333","Poland"
"San Carlos Sija","14.9833","-91.5500","Guatemala"
"Farafenni","13.5667","-15.6000","Gambia
"Nīm ka Thāna","27.7350","75.7797","India"
"Taloda","21.5607","74.2200","India"
"Vohipeno","-17.1648","49.2943","Madagascar"
"Ampasina-Maningory","-17.2166","49.4064","Madagascar"
"Mugumu","-1.8333","34.6667","Tanzania"
"Bugiri","0.5694","33.7486","Uganda"
"Olney","39.1465","-77.0715","United States"
"San Luis","32.4911","-114.7089","United States"
"Rāmsar","36.9225","50.6431","Iran"
"La Libertad","13.4833","-89.3167","El Salvador"
"Naduvattam","11.0583","75.8569","India"
"Chekkal","8.3653","77.1075","India"
"Krong Kep","10.4833","104.3167","Cambodia"
"Richmond West","25.6105","-80.4297","United States"
"Tlokweng","-24.6686","25.9711","Botswana"
"Randallstown","39.3723","-76.8024","United States"
"Apia","-13.8333","-171.7500","Samoa"
"Alapayevsk","57.8500","61.7000","Russia"
"Yorktown","41.2727","-73.8092","United States"
"Boyarka","70.7670","97.5000","Russia"
"Minas","21.4894","-77.6050","Cuba"
"Pandan","11.7206","122.0961","Philippines"
"Moorpark","34.2861","-118.8768","United States"
"Benton","34.5776","-92.5713","United States"
"Seika","34.7608","135.7858","Japan"
"Siliana","36.0819","9.3747","Tunisia"
"Uto","32.6881","130.6597","Japan"
"Kaneohe","21.4062","-157.7904","United States"
"Tarikere","13.7104","75.8122","India"
"Oued Athmenia","36.2497","6.2861","Algeria"
"Anloga","5.7947","0.8973","Ghana"
"Hellendoorn","52.3885","6.4497","Netherlands"
"Rumonge","-3.9736","29.4386","Burundi"
"Az̧ Z̧āhirīyah","31.4097","34.9733","West Bank"
"Lauderdale Lakes","26.1682","-80.2017","United States"
"San Lorenzo de Guayubín","19.6200","-71.3300","Dominican Republic"
"Ambohibary","-18.9075","48.2295","Madagascar"
"Windsor","40.4690","-104.9198","United States"
"Yangshuwa","34.7647","111.7603","China"
"Mokokchūng","26.3200","94.5000","India"
"Majhaul","25.5570","86.1280","India"
"Roseville","45.0155","-93.1545","United States"
"Malmesbury","-33.4500","18.7333","South Africa"
"Hyde","53.4474","-2.0820","United Kingdom"
"Daiyue","39.5284","112.8056","China"
"San Antonio","13.9000","121.3000","Philippines"
"Dinangorou","14.4519","-2.2419","Mali"
"Partūr","19.5911","76.2161","India"
"Chieri","45.0139","7.8224","Italy"
"Görükle","40.2333","28.8333","Turkey"
"Santa Cruz Verapaz","15.3667","-90.4333","Guatemala"
"Hendon","51.5837","-0.2252","United Kingdom"
"Caivano","40.9500","14.3000","Italy"
"Dumbéa","-22.1576","166.4572","New Caledonia"
"San Javier","37.8037","-0.8343","Spain"
"Jalārpet","12.5703","78.5732","India"
"Maragogipe","-12.7778","-38.9189","Brazil"
"Tirkadavūr","8.9206","76.5948","India"
"Oleśnica","51.2000","17.3833","Poland"
"Beja","38.0150","-7.8633","Portugal"
"Falkirk","56.0011","-3.7835","United Kingdom"
"Huzūrnagar","16.9000","79.8833","India"
"Ampelókipoi","40.6500","22.9167","Greece"
"Munro","-34.5333","-58.5167","Argentina"
"Karak","33.1167","71.1000","Pakistan"
"Jagna","9.6500","124.3700","Philippines"
"Riverhead","40.9408","-72.7095","United States"
"Agualva","38.7700","-9.2988","Portugal"
"El Mirage","33.5905","-112.3271","United States"
"Pantnagar","28.9700","79.4100","India"
"East Meadow","40.7197","-73.5604","United States"
"Tammampatti","11.4381","78.4836","India"
"Colinas","-6.0258","-44.2489","Brazil"
"Parkland","26.3219","-80.2533","United States"
"Igarapé-Açu","-1.1269","-47.6178","Brazil"
"Kāttipparutti","10.8833","76.0500","India"
"Tambolaka","-9.4333","119.2333","Indonesia"
"Fermo","43.1604","13.7181","Italy"
"Plainfield","39.6954","-86.3716","United States"
"Varberg","57.1086","12.2661","Sweden"
"Norristown","40.1225","-75.3398","United States"
"Morley","53.7492","-1.6023","United Kingdom"
"Inver Grove Heights","44.8247","-93.0596","United States"
"Marion","40.5973","-83.1227","United States"
"Caltagirone","37.2333","14.5167","Italy"
"Azogues","-2.7333","-78.8333","Ecuador"
"Prestea","5.4338","-2.1429","Ghana"
"Kalakkādu","8.5138","77.5494","India"
"Deggendorf","48.8333","12.9667","Germany"
"Coventry","41.6934","-71.6611","United States"
"Khair","27.9500","77.8300","India"
"Franklin","42.8854","-88.0104","United States"
"Vavatenina","-17.4668","49.1963","Madagascar"
"Temple City","34.1022","-118.0579","United States"
"Tam Hiệp","10.9497","106.8575","Vietnam"
"Aliança","-7.6028","-35.2308","Brazil"
"Mengdong","23.1475","99.2492","China"
"Kharagpur","25.1245","86.5558","India"
"Nawan Shahr","34.1642","73.2639","Pakistan"
"Pak Chong","14.7080","101.4161","Thailand"
"Midvale","40.6148","-111.8927","United States"
"Nokia","61.4767","23.5053","Finland"
"Salisbury","35.6658","-80.4905","United States"
"Leamington","42.0667","-82.5833","Canada"
"Guane","22.2006","-84.0839","Cuba"
"Sainte-Geneviève-des-Bois","48.6369","2.3403","France"
"Sukhothai","17.0167","99.7000","Thailand"
"Kumo","10.0431","11.2183","Nigeria"
"Egypt Lake-Leto","28.0177","-82.5062","United States"
"Ewing","40.2650","-74.8006","United States"
"Chernyakhovsk","54.6347","21.8119","Russia"
"Vršac","45.1206","21.2986","Serbia"
"Imbituba","-28.2400","-48.6700","Brazil"
"Ẕefat","32.9658","35.4983","Israel"
"Krasnyy Sulin","47.8833","40.1000","Russia"
"Numancia","11.7042","122.3289","Philippines"
"Santa Ana","18.4589","122.1419","Philippines"
"Iporá","-16.4419","-51.1178","Brazil"
"Collo","37.0056","6.5603","Algeria"
"Macomia","-12.2467","40.1208","Mozambique"
"Usuki","33.1261","131.8053","Japan"
"Mahna","30.2280","74.9937","India"
"Shiggaon","14.9910","75.2230","India"
"Sōsa","35.7075","140.5642","Japan"
"San Juan","26.1903","-98.1520","United States"
"Graaff-Reinet","-32.2522","24.5406","South Africa"
"Hole Narsipur","12.7863","76.2433","India"
"Santiago de Tolú","9.5333","-75.5833","Colombia"
"Câmara de Lobos","32.6500","-16.9667","Portugal"
"Miyajima","33.1525","130.4747","Japan"
"Mozdok","43.7333","44.7000","Russia"
"Frolovo","49.7667","43.6667","Russia"
"Inca","39.7167","2.9167","Spain"
"Chītāpur","17.1201","77.0869","India"
"Carrollwood","28.0577","-82.5148","United States"
"Akhtubinsk","48.2833","46.1667","Russia"
"Port Shepstone","-30.7500","30.4500","South Africa"
"Awa","34.1014","134.2964","Japan"
"Al ‘Aqīq","20.2736","41.6643","Saudi Arabia"
"Owings Mills","39.4115","-76.7913","United States"
"Setouchi","34.6667","134.1000","Japan"
"Andújar","38.0392","-4.0506","Spain"
"Zhentang","21.8662","110.6996","China"
"Walkden","53.5239","-2.3991","United Kingdom"
"Medina","8.9200","125.0200","Philippines"
"Medchal","17.6297","78.4814","India"
"Fruit Cove","30.0972","-81.6175","United States"
"São Gonçalo do Amarante","-3.6058","-38.9689","Brazil"
"Casiguran","12.8731","124.0081","Philippines"
"Kenton","51.5878","-0.3086","United Kingdom"
"Monroe","35.0063","-80.5596","United States"
"Kula","45.6117","19.5292","Serbia"
"Saint-Chamond","45.4775","4.5153","France"
"Cha-am","12.8000","99.9667","Thailand"
"San Andrés Itzapa","14.6167","-90.8500","Guatemala"
"Hoogvliet","51.8667","4.3500","Netherlands"
"Narsampet","17.9285","79.8925","India"
"Shangzhuangcun","23.5226","116.7134","China"
"Isumi","35.2539","140.3852","Japan"
"Uravakonda","14.9500","77.2700","India"
"Veinticinco de Mayo","-35.4167","-60.1667","Argentina"
"Savanūr","14.9731","75.3328","India"
"Aībak","36.2653","68.0167","Afghanistan"
"Bariri","-22.0744","-48.7403","Brazil"
"Richmond","39.8318","-84.8905","United States"
"Niamina","13.3131","-6.9831","Mali"
"Sanok","49.5500","22.2167","Poland"
"Sykiés","40.6500","22.9500","Greece"
"Cookeville","36.1482","-85.5109","United States"
"Catarina","14.8500","-92.0833","Guatemala"
"Sarıgöl","38.2381","28.6961","Turkey"
"Rafiganj","24.8200","84.6500","India"
"Aravankara","11.0745","75.9369","India"
"Mahabo","-20.3807","44.6654","Madagascar"
"Pambujan","12.5700","124.9300","Philippines"
"Yangambi","0.7675","24.4414","Congo (Kinshasa)"
"Sirohi","24.8850","72.8625","India"
"Belluno","46.1408","12.2156","Italy"
"Lökbatan","40.3272","49.7300","Azerbaijan"
"Rifu","38.3329","140.9772","Japan"
"Goch","51.6839","6.1619","Germany"
"Miahuatlán de Porfirio Díaz","16.3167","-96.5833","Mexico"
"Freehold","40.2233","-74.2986","United States"
"Guamá Abajo","19.9758","-76.4100","Cuba"
"Guacarí","3.7667","-76.3333","Colombia"
"Şaḩneh","34.4819","47.6900","Iran"
"Udhampur","32.9160","75.1419","India"
"Saiha","22.4800","92.9700","India"
"Gigante","2.3867","-75.5461","Colombia"
"Richmond","37.7307","-84.2925","United States"
"Sungaiselam","-2.3839","105.9800","Indonesia"
"Kendall West","25.7065","-80.4388","United States"
"Châtenay-Malabry","48.7653","2.2781","France"
"Coevorden","52.6610","6.7405","Netherlands"
"Blagoveshchensk","55.0350","55.9781","Russia"
"Yahyalı","38.1000","35.3608","Turkey"
"Torrington","41.8349","-73.1282","United States"
"Umarga","17.8400","76.6217","India"
"Hamīrpur","25.9500","80.1500","India"
"Ringsaker","60.9000","10.7333","Norway"
"Stockbridge","33.5254","-84.2295","United States"
"La Concordia","-0.0067","-79.3958","Ecuador"
"Springville","40.1638","-111.6205","United States"
"Cartagena del Chairá","1.3500","-74.8333","Colombia"
"Simiganj","38.6525","69.0064","Tajikistan"
"Fair Oaks","38.8653","-77.3586","United States"
"Addison","41.9313","-88.0085","United States"
"San Andrés","16.9675","-89.9103","Guatemala"
"Oswego","41.6834","-88.3372","United States"
"Ténès","36.5122","1.3044","Algeria"
"Steinfurt","52.1475","7.3442","Germany"
"Accrington","53.7534","-2.3638","United Kingdom"
"Pola","13.1439","121.4400","Philippines"
"Minami-Bōsō","35.0432","139.8400","Japan"
"Ōfunato","39.0620","141.7132","Japan"
"Lugoj","45.7056","21.9258","Romania"
"Bôca do Acre","-8.7519","-67.3978","Brazil"
"Tamuín","22.0000","-98.7833","Mexico"
"Tallkalakh","34.6684","36.2599","Syria"
"Gahanna","40.0251","-82.8637","United States"
"Savalou","7.9333","1.9667","Benin"
"Spišská Nová Ves","48.9500","20.5667","Slovakia"
"Ulliyil","12.0333","75.6500","India"
"Feijó","-8.1639","-70.3539","Brazil"
"Tomobe","36.3450","140.3042","Japan"
"Smarhon","54.4836","26.4000","Belarus"
"Santuario","6.1375","-75.2639","Colombia"
"Pinerolo","44.8873","7.3319","Italy"
"Matanzas","18.2430","-70.4177","Dominican Republic"
"Casalecchio di Reno","44.4833","11.2833","Italy"
"Dayr Ḩāfir","36.1569","37.7078","Syria"
"Zorgo","12.2500","-0.6167","Burkina Faso"
"Kundian","32.4522","71.4718","Pakistan"
"Bou Noura","32.4825","3.7036","Algeria"
"Angra do Heroísmo","38.6558","-27.2153","Portugal"
"Buhriz","33.7069","44.6554","Iraq"
"Pampatar","10.9994","-63.7944","Venezuela"
"Bautista","15.8103","120.4756","Philippines"
"Ratnapur","27.8500","83.8667","Nepal"
"Morong","14.6800","120.2683","Philippines"
"Baohezhuangcun","39.6850","116.2967","China"
"Hamidiye","40.0997","26.3967","Turkey"
"Guskhara","23.5000","87.7500","India"
"Samokov","42.3300","23.5500","Bulgaria"
"Camamu","-13.9450","-39.1039","Brazil"
"Chur","46.8521","9.5297","Switzerland"
"Pilar","-9.5972","-35.9567","Brazil"
"Morohongō","35.9415","139.3160","Japan"
"Unnan","35.3078","132.9003","Japan"
"Yongjing","23.9223","120.5356","Taiwan"
"Roanne","46.0367","4.0689","France"
"Rio Real","-11.4833","-37.9344","Brazil"
"Cieza","38.2392","-1.4189","Spain"
"Mörfelden-Walldorf","50.0000","8.5833","Germany"
"Pilão Arcado","-10.0018","-42.4830","Brazil"
"Dama","30.5009","120.3413","China"
"La Palma","22.7472","-83.5525","Cuba"
"Bragança","41.8000","-6.7500","Portugal"
"Timbuktu","16.7735","-3.0074","Mali"
"Kyshtym","55.7000","60.5500","Russia"
"Tonalá","16.0914","-93.7518","Mexico"
"Yarumal","7.0306","-75.5905","Colombia"
"Romainville","48.8840","2.4350","France"
"American Fork","40.3783","-111.7953","United States"
"Lage","51.9889","8.7944","Germany"
"Ati","13.2133","18.3381","Chad"
"Saint-Benoît","-21.0339","55.7128","Reunion"
"Conceição de Jacuípe","-12.3269","-38.7650","Brazil"
"Villa Adelina","-34.5167","-58.5333","Argentina"
"Barra do Bugres","-15.0725","-57.1811","Brazil"
"Tahuna","3.6119","125.5008","Indonesia"
"Villa Ballester","-34.5167","-58.5333","Argentina"
"Newton","8.3388","-13.0048","Sierra Leone"
"Juban","12.8478","123.9894","Philippines"
"Bedēsa","6.8830","37.9329","Ethiopia"
"Ciudad de Allende","25.2833","-100.0167","Mexico"
"Brunswick","41.2465","-81.8198","United States"
"Chakapara","22.6300","88.3500","India"
"Hinesville","31.8248","-81.6137","United States"
"Quimbaya","4.6333","-75.7500","Colombia"
"Sūrandai","8.9773","77.4206","India"
"Watertown Town","42.3700","-71.1774","United States"
"Aizumi","34.1266","134.4951","Japan"
"Dietzenbach","50.0167","8.7833","Germany"
"Diabali","14.6936","-6.0169","Mali"
"Tortosa","40.8128","0.5233","Spain"
"Czechowice-Dziedzice","49.9131","19.0064","Poland"
"Tangancícuaro de Arista","19.8870","-102.2080","Mexico"
"Pansol","14.6514","121.0800","Philippines"
"Calumet City","41.6134","-87.5505","United States"
"General Villegas","-35.0333","-63.0167","Argentina"
"Chandanais","22.2113","92.0111","Bangladesh"
"Gandara","12.0130","124.8118","Philippines"
"Evergem","51.1167","3.7000","Belgium"
"Jieshang","25.6989","107.6481","China"
"Azuqueca de Henares","40.5647","-3.2681","Spain"
"Auxerre","47.7986","3.5672","France"
"Yecla","38.6136","-1.1147","Spain"
"Allacapan","18.2270","121.5556","Philippines"
"Cento","44.7333","11.2833","Italy"
"Usilampatti","9.9651","77.7885","India"
"Orangevale","38.6881","-121.2209","United States"
"Baturité","-4.3289","-38.8850","Brazil"
"Kamata","33.5983","130.7194","Japan"
"Bria","6.5369","21.9919","Central African Republic"
"Datteln","51.6539","7.3417","Germany"
"Winchester","51.0632","-1.3080","United Kingdom"
"Victoria Falls","-17.9333","25.8333","Zimbabwe"
